Continente,Pais,Estado,Pais Migrante,Via,Ano,Mes,Chegadas
America do Sul,Peru,Mato Grosso do Sul,Brasil,Fluvial,2016,Setembro,0
America do Sul,Suriname,Mato Grosso do Sul,Brasil,Fluvial,2016,Setembro,0
America do Sul,Uruguai,Mato Grosso do Sul,Brasil,Fluvial,2016,Setembro,0
America do Sul,Venezuela,Mato Grosso do Sul,Brasil,Fluvial,2016,Setembro,0
Asia,Arabia Saudita,Mato Grosso do Sul,Brasil,Fluvial,2016,Setembro,0
Asia,Bangladesh,Mato Grosso do Sul,Brasil,Fluvial,2016,Setembro,0
Asia,China,Mato Grosso do Sul,Brasil,Fluvial,2016,Setembro,0
Asia,Cingapura,Mato Grosso do Sul,Brasil,Fluvial,2016,Setembro,0
Asia,Filipinas,Mato Grosso do Sul,Brasil,Fluvial,2016,Setembro,0
Asia,India,Mato Grosso do Sul,Brasil,Fluvial,2016,Setembro,0
Asia,Indonesia,Mato Grosso do Sul,Brasil,Fluvial,2016,Setembro,0
Asia,Ira,Mato Grosso do Sul,Brasil,Fluvial,2016,Setembro,0
Asia,Israel,Mato Grosso do Sul,Brasil,Fluvial,2016,Setembro,0
Asia,Japao,Mato Grosso do Sul,Brasil,Fluvial,2016,Setembro,0
Asia,Libano,Mato Grosso do Sul,Brasil,Fluvial,2016,Setembro,0
Asia,Malasia,Mato Grosso do Sul,Brasil,Fluvial,2016,Setembro,0
Asia,Paquistao,Mato Grosso do Sul,Brasil,Fluvial,2016,Setembro,0
Asia,Republica da Coreia,Mato Grosso do Sul,Brasil,Fluvial,2016,Setembro,0
Asia,Siria,Mato Grosso do Sul,Brasil,Fluvial,2016,Setembro,0
Asia,Tailandia,Mato Grosso do Sul,Brasil,Fluvial,2016,Setembro,0
Asia,Taiwan,Mato Grosso do Sul,Brasil,Fluvial,2016,Setembro,0
Asia,Outros paises,Mato Grosso do Sul,Brasil,Fluvial,2016,Setembro,0
Europa,Alemanha,Mato Grosso do Sul,Brasil,Fluvial,2016,Setembro,0
Europa,Austria,Mato Grosso do Sul,Brasil,Fluvial,2016,Setembro,0
Europa,Belgica,Mato Grosso do Sul,Brasil,Fluvial,2016,Setembro,0
Europa,Bulgaria,Mato Grosso do Sul,Brasil,Fluvial,2016,Setembro,0
Europa,Croacia,Mato Grosso do Sul,Brasil,Fluvial,2016,Setembro,0
Europa,Dinamarca,Mato Grosso do Sul,Brasil,Fluvial,2016,Setembro,0
Europa,Eslovaquia,Mato Grosso do Sul,Brasil,Fluvial,2016,Setembro,0
Europa,Eslovenia,Mato Grosso do Sul,Brasil,Fluvial,2016,Setembro,0
Europa,Espanha,Mato Grosso do Sul,Brasil,Fluvial,2016,Setembro,0
Europa,Estonia,Mato Grosso do Sul,Brasil,Fluvial,2016,Setembro,0
Europa,Finlandia,Mato Grosso do Sul,Brasil,Fluvial,2016,Setembro,0
Europa,Franca,Mato Grosso do Sul,Brasil,Fluvial,2016,Setembro,0
Europa,Grecia,Mato Grosso do Sul,Brasil,Fluvial,2016,Setembro,0
Europa,Holanda,Mato Grosso do Sul,Brasil,Fluvial,2016,Setembro,0
Europa,Hungria,Mato Grosso do Sul,Brasil,Fluvial,2016,Setembro,0
Europa,Irlanda,Mato Grosso do Sul,Brasil,Fluvial,2016,Setembro,0
Europa,Italia,Mato Grosso do Sul,Brasil,Fluvial,2016,Setembro,0
Europa,Letonia,Mato Grosso do Sul,Brasil,Fluvial,2016,Setembro,0
Europa,Lituania,Mato Grosso do Sul,Brasil,Fluvial,2016,Setembro,0
Europa,Luxemburgo,Mato Grosso do Sul,Brasil,Fluvial,2016,Setembro,0
Europa,Noruega,Mato Grosso do Sul,Brasil,Fluvial,2016,Setembro,0
Europa,Polonia,Mato Grosso do Sul,Brasil,Fluvial,2016,Setembro,0
Europa,Portugal,Mato Grosso do Sul,Brasil,Fluvial,2016,Setembro,0
Europa,Reino Unido,Mato Grosso do Sul,Brasil,Fluvial,2016,Setembro,0
Europa,Republica Tcheca,Mato Grosso do Sul,Brasil,Fluvial,2016,Setembro,0
Europa,Romenia,Mato Grosso do Sul,Brasil,Fluvial,2016,Setembro,0
Europa,Russia,Mato Grosso do Sul,Brasil,Fluvial,2016,Setembro,0
Europa,Servia,Mato Grosso do Sul,Brasil,Fluvial,2016,Setembro,0
Europa,Suecia,Mato Grosso do Sul,Brasil,Fluvial,2016,Setembro,0
Europa,Suica,Mato Grosso do Sul,Brasil,Fluvial,2016,Setembro,0
Europa,Turquia,Mato Grosso do Sul,Brasil,Fluvial,2016,Setembro,0
Europa,Ucrania,Mato Grosso do Sul,Brasil,Fluvial,2016,Setembro,0
Europa,Outros paises,Mato Grosso do Sul,Brasil,Fluvial,2016,Setembro,0
Oceania,Australia,Mato Grosso do Sul,Brasil,Fluvial,2016,Setembro,0
Oceania,Nova ZelIndia,Mato Grosso do Sul,Brasil,Fluvial,2016,Setembro,0
Oceania,Outros paises,Mato Grosso do Sul,Brasil,Fluvial,2016,Setembro,0
Continente nao especificado,Paises nao especificados,Mato Grosso do Sul,Brasil,Fluvial,2016,Setembro,0
Africa,Africa do Sul,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
Africa,Angola,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
Africa,Cabo Verde,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
Africa,Egito,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
Africa,Gana,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
Africa,Marrocos,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
Africa,Mocambique,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
Africa,Nigeria,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
Africa,Quenia,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
Africa,Tunisia,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
Africa,Outros paises,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
America Central e Caribe,Costa Rica,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
America Central e Caribe,Cuba,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
America Central e Caribe,El Salvador,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
America Central e Caribe,Guatemala,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
America Central e Caribe,Haiti,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
America Central e Caribe,Honduras,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
America Central e Caribe,Nicaragua,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
America Central e Caribe,Panama,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
America Central e Caribe,Republica Dominicana,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
America Central e Caribe,Trinidad e Tobago,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
America Central e Caribe,Outros paises,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
America do Norte,Canada,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
America do Norte,Estados Unidos,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
America do Norte,Mexico,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
America do Sul,Argentina,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
America do Sul,Bolivia,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
America do Sul,Chile,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
America do Sul,Colombia,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
America do Sul,Equador,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
America do Sul,Guiana,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
America do Sul,Guiana Francesa,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
America do Sul,Paraguai,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
America do Sul,Peru,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
America do Sul,Suriname,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
America do Sul,Uruguai,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
America do Sul,Venezuela,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
Asia,Arabia Saudita,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
Asia,Bangladesh,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
Asia,China,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
Asia,Cingapura,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
Asia,Filipinas,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
Asia,India,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
Asia,Indonesia,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
Asia,Ira,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
Asia,Israel,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
Asia,Japao,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
Asia,Libano,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
Asia,Malasia,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
Asia,Paquistao,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
Asia,Republica da Coreia,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
Asia,Siria,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
Asia,Tailandia,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
Asia,Taiwan,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
Asia,Outros paises,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
Europa,Alemanha,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
Europa,Austria,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
Europa,Belgica,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
Europa,Bulgaria,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
Europa,Croacia,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
Europa,Dinamarca,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
Europa,Eslovaquia,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
Europa,Eslovenia,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
Europa,Espanha,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
Europa,Estonia,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
Europa,Finlandia,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
Europa,Franca,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
Europa,Grecia,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
Europa,Holanda,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
Europa,Hungria,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
Europa,Irlanda,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
Europa,Italia,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
Europa,Letonia,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
Europa,Lituania,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
Europa,Luxemburgo,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
Europa,Noruega,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
Europa,Polonia,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
Europa,Portugal,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
Europa,Reino Unido,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
Europa,Republica Tcheca,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
Europa,Romenia,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
Europa,Russia,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
Europa,Servia,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
Europa,Suecia,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
Europa,Suica,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
Europa,Turquia,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
Europa,Ucrania,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
Europa,Outros paises,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
Oceania,Australia,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
Oceania,Nova ZelIndia,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
Oceania,Outros paises,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
Continente nao especificado,Paises nao especificados,Mato Grosso do Sul,Brasil,Fluvial,2016,Outubro,0
Africa,Africa do Sul,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
Africa,Angola,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
Africa,Cabo Verde,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
Africa,Egito,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
Africa,Gana,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
Africa,Marrocos,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
Africa,Mocambique,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
Africa,Nigeria,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
Africa,Quenia,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
Africa,Tunisia,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
Africa,Outros paises,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
America Central e Caribe,Costa Rica,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
America Central e Caribe,Cuba,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
America Central e Caribe,El Salvador,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
America Central e Caribe,Guatemala,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
America Central e Caribe,Haiti,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
America Central e Caribe,Honduras,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
America Central e Caribe,Nicaragua,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
America Central e Caribe,Panama,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
America Central e Caribe,Republica Dominicana,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
America Central e Caribe,Trinidad e Tobago,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
America Central e Caribe,Outros paises,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
America do Norte,Canada,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
America do Norte,Estados Unidos,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
America do Norte,Mexico,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
America do Sul,Argentina,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
America do Sul,Bolivia,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
America do Sul,Chile,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
America do Sul,Colombia,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
America do Sul,Equador,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
America do Sul,Guiana,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
America do Sul,Guiana Francesa,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
America do Sul,Paraguai,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,14
America do Sul,Peru,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
America do Sul,Suriname,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
America do Sul,Uruguai,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
America do Sul,Venezuela,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
Asia,Arabia Saudita,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
Asia,Bangladesh,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
Asia,China,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
Asia,Cingapura,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
Asia,Filipinas,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
Asia,India,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
Asia,Indonesia,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
Asia,Ira,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
Asia,Israel,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
Asia,Japao,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
Asia,Libano,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
Asia,Malasia,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
Asia,Paquistao,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
Asia,Republica da Coreia,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
Asia,Siria,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
Asia,Tailandia,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
Asia,Taiwan,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
Asia,Outros paises,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
Europa,Alemanha,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
Europa,Austria,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
Europa,Belgica,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
Europa,Bulgaria,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
Europa,Croacia,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
Europa,Dinamarca,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
Europa,Eslovaquia,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
Europa,Eslovenia,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
Europa,Espanha,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
Europa,Estonia,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
Europa,Finlandia,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
Europa,Franca,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
Europa,Grecia,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
Europa,Holanda,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
Europa,Hungria,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
Europa,Irlanda,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
Europa,Italia,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
Europa,Letonia,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
Europa,Lituania,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
Europa,Luxemburgo,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
Europa,Noruega,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
Europa,Polonia,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
Europa,Portugal,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
Europa,Reino Unido,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
Europa,Republica Tcheca,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
Europa,Romenia,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
Europa,Russia,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
Europa,Servia,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
Europa,Suecia,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
Europa,Suica,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
Europa,Turquia,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
Europa,Ucrania,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
Europa,Outros paises,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
Oceania,Australia,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
Oceania,Nova ZelIndia,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
Oceania,Outros paises,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
Continente nao especificado,Paises nao especificados,Mato Grosso do Sul,Brasil,Fluvial,2016,Novembro,0
Africa,Africa do Sul,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
Africa,Angola,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
Africa,Cabo Verde,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
Africa,Egito,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
Africa,Gana,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
Africa,Marrocos,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
Africa,Mocambique,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
Africa,Nigeria,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
Africa,Quenia,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
Africa,Tunisia,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
Africa,Outros paises,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
America Central e Caribe,Costa Rica,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
America Central e Caribe,Cuba,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
America Central e Caribe,El Salvador,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
America Central e Caribe,Guatemala,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
America Central e Caribe,Haiti,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
America Central e Caribe,Honduras,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
America Central e Caribe,Nicaragua,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
America Central e Caribe,Panama,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
America Central e Caribe,Republica Dominicana,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
America Central e Caribe,Trinidad e Tobago,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
America Central e Caribe,Outros paises,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
America do Norte,Canada,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
America do Norte,Estados Unidos,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
America do Norte,Mexico,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
America do Sul,Argentina,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
America do Sul,Bolivia,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
America do Sul,Chile,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
America do Sul,Colombia,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
America do Sul,Equador,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
America do Sul,Guiana,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
America do Sul,Guiana Francesa,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
America do Sul,Paraguai,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,13
America do Sul,Peru,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
America do Sul,Suriname,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
America do Sul,Uruguai,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
America do Sul,Venezuela,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
Asia,Arabia Saudita,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
Asia,Bangladesh,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
Asia,China,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
Asia,Cingapura,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
Asia,Filipinas,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
Asia,India,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
Asia,Indonesia,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
Asia,Ira,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
Asia,Israel,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
Asia,Japao,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
Asia,Libano,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
Asia,Malasia,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
Asia,Paquistao,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
Asia,Republica da Coreia,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
Asia,Siria,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
Asia,Tailandia,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
Asia,Taiwan,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
Asia,Outros paises,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
Europa,Alemanha,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
Europa,Austria,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
Europa,Belgica,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
Europa,Bulgaria,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
Europa,Croacia,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
Europa,Dinamarca,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
Europa,Eslovaquia,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
Europa,Eslovenia,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
Europa,Espanha,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
Europa,Estonia,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
Europa,Finlandia,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
Europa,Franca,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
Europa,Grecia,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
Europa,Holanda,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
Europa,Hungria,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
Europa,Irlanda,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
Europa,Italia,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
Europa,Letonia,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
Europa,Lituania,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
Europa,Luxemburgo,Mato Grosso do Sul,Brasil,Fluvial,2016,Dezembro,0
