Continente,Pais,Estado,Pais Migrante,Via,Ano,Mes,Chegadas
Africa,Quenia,Acre,Brasil,Aerea,2019,Abril,0
Africa,Quenia,Acre,Brasil,Aerea,2019,Maio,0
Africa,Quenia,Acre,Brasil,Aerea,2019,Junho,0
Africa,Quenia,Acre,Brasil,Aerea,2019,Julho,0
Africa,Quenia,Acre,Brasil,Aerea,2019,Agosto,0
Africa,Quenia,Acre,Brasil,Aerea,2019,Setembro,0
Africa,Quenia,Acre,Brasil,Aerea,2019,Outubro,0
Africa,Quenia,Acre,Brasil,Aerea,2019,Novembro,0
Africa,Quenia,Acre,Brasil,Aerea,2019,Dezembro,0
Africa,Tunisia,Acre,Brasil,Aerea,2019,Janeiro,0
Africa,Tunisia,Acre,Brasil,Aerea,2019,Fevereiro,0
Africa,Tunisia,Acre,Brasil,Aerea,2019,Marco,0
Africa,Tunisia,Acre,Brasil,Aerea,2019,Abril,0
Africa,Tunisia,Acre,Brasil,Aerea,2019,Maio,0
Africa,Tunisia,Acre,Brasil,Aerea,2019,Junho,0
Africa,Tunisia,Acre,Brasil,Aerea,2019,Julho,0
Africa,Tunisia,Acre,Brasil,Aerea,2019,Agosto,0
Africa,Tunisia,Acre,Brasil,Aerea,2019,Setembro,0
Africa,Tunisia,Acre,Brasil,Aerea,2019,Outubro,0
Africa,Tunisia,Acre,Brasil,Aerea,2019,Novembro,0
Africa,Tunisia,Acre,Brasil,Aerea,2019,Dezembro,0
America Central e Caribe,Costa Rica,Acre,Brasil,Aerea,2019,Janeiro,0
America Central e Caribe,Costa Rica,Acre,Brasil,Aerea,2019,Fevereiro,0
America Central e Caribe,Costa Rica,Acre,Brasil,Aerea,2019,Marco,0
America Central e Caribe,Costa Rica,Acre,Brasil,Aerea,2019,Abril,0
America Central e Caribe,Costa Rica,Acre,Brasil,Aerea,2019,Maio,0
America Central e Caribe,Costa Rica,Acre,Brasil,Aerea,2019,Junho,0
America Central e Caribe,Costa Rica,Acre,Brasil,Aerea,2019,Julho,0
America Central e Caribe,Costa Rica,Acre,Brasil,Aerea,2019,Agosto,0
America Central e Caribe,Costa Rica,Acre,Brasil,Aerea,2019,Setembro,0
America Central e Caribe,Costa Rica,Acre,Brasil,Aerea,2019,Outubro,0
America Central e Caribe,Costa Rica,Acre,Brasil,Aerea,2019,Novembro,0
America Central e Caribe,Costa Rica,Acre,Brasil,Aerea,2019,Dezembro,0
America Central e Caribe,Cuba,Acre,Brasil,Aerea,2019,Janeiro,0
America Central e Caribe,Cuba,Acre,Brasil,Aerea,2019,Fevereiro,0
America Central e Caribe,Cuba,Acre,Brasil,Aerea,2019,Marco,0
America Central e Caribe,Cuba,Acre,Brasil,Aerea,2019,Abril,0
America Central e Caribe,Cuba,Acre,Brasil,Aerea,2019,Maio,0
America Central e Caribe,Cuba,Acre,Brasil,Aerea,2019,Junho,0
America Central e Caribe,Cuba,Acre,Brasil,Aerea,2019,Julho,0
America Central e Caribe,Cuba,Acre,Brasil,Aerea,2019,Agosto,0
America Central e Caribe,Cuba,Acre,Brasil,Aerea,2019,Setembro,0
America Central e Caribe,Cuba,Acre,Brasil,Aerea,2019,Outubro,0
America Central e Caribe,Cuba,Acre,Brasil,Aerea,2019,Novembro,0
America Central e Caribe,Cuba,Acre,Brasil,Aerea,2019,Dezembro,0
America Central e Caribe,El Salvador,Acre,Brasil,Aerea,2019,Janeiro,0
America Central e Caribe,El Salvador,Acre,Brasil,Aerea,2019,Fevereiro,0
America Central e Caribe,El Salvador,Acre,Brasil,Aerea,2019,Marco,0
America Central e Caribe,El Salvador,Acre,Brasil,Aerea,2019,Abril,0
America Central e Caribe,El Salvador,Acre,Brasil,Aerea,2019,Maio,0
America Central e Caribe,El Salvador,Acre,Brasil,Aerea,2019,Junho,0
America Central e Caribe,El Salvador,Acre,Brasil,Aerea,2019,Julho,0
America Central e Caribe,El Salvador,Acre,Brasil,Aerea,2019,Agosto,0
America Central e Caribe,El Salvador,Acre,Brasil,Aerea,2019,Setembro,0
America Central e Caribe,El Salvador,Acre,Brasil,Aerea,2019,Outubro,0
America Central e Caribe,El Salvador,Acre,Brasil,Aerea,2019,Novembro,0
America Central e Caribe,El Salvador,Acre,Brasil,Aerea,2019,Dezembro,0
America Central e Caribe,Guatemala,Acre,Brasil,Aerea,2019,Janeiro,0
America Central e Caribe,Guatemala,Acre,Brasil,Aerea,2019,Fevereiro,0
America Central e Caribe,Guatemala,Acre,Brasil,Aerea,2019,Marco,0
America Central e Caribe,Guatemala,Acre,Brasil,Aerea,2019,Abril,0
America Central e Caribe,Guatemala,Acre,Brasil,Aerea,2019,Maio,0
America Central e Caribe,Guatemala,Acre,Brasil,Aerea,2019,Junho,0
America Central e Caribe,Guatemala,Acre,Brasil,Aerea,2019,Julho,0
America Central e Caribe,Guatemala,Acre,Brasil,Aerea,2019,Agosto,0
America Central e Caribe,Guatemala,Acre,Brasil,Aerea,2019,Setembro,0
America Central e Caribe,Guatemala,Acre,Brasil,Aerea,2019,Outubro,0
America Central e Caribe,Guatemala,Acre,Brasil,Aerea,2019,Novembro,0
America Central e Caribe,Guatemala,Acre,Brasil,Aerea,2019,Dezembro,0
America Central e Caribe,Haiti,Acre,Brasil,Aerea,2019,Janeiro,0
America Central e Caribe,Haiti,Acre,Brasil,Aerea,2019,Fevereiro,0
America Central e Caribe,Haiti,Acre,Brasil,Aerea,2019,Marco,0
America Central e Caribe,Haiti,Acre,Brasil,Aerea,2019,Abril,0
America Central e Caribe,Haiti,Acre,Brasil,Aerea,2019,Maio,0
America Central e Caribe,Haiti,Acre,Brasil,Aerea,2019,Junho,0
America Central e Caribe,Haiti,Acre,Brasil,Aerea,2019,Julho,0
America Central e Caribe,Haiti,Acre,Brasil,Aerea,2019,Agosto,0
America Central e Caribe,Haiti,Acre,Brasil,Aerea,2019,Setembro,0
America Central e Caribe,Haiti,Acre,Brasil,Aerea,2019,Outubro,0
America Central e Caribe,Haiti,Acre,Brasil,Aerea,2019,Novembro,0
America Central e Caribe,Haiti,Acre,Brasil,Aerea,2019,Dezembro,0
America Central e Caribe,Honduras,Acre,Brasil,Aerea,2019,Janeiro,0
America Central e Caribe,Honduras,Acre,Brasil,Aerea,2019,Fevereiro,0
America Central e Caribe,Honduras,Acre,Brasil,Aerea,2019,Marco,0
America Central e Caribe,Honduras,Acre,Brasil,Aerea,2019,Abril,0
America Central e Caribe,Honduras,Acre,Brasil,Aerea,2019,Maio,0
America Central e Caribe,Honduras,Acre,Brasil,Aerea,2019,Junho,0
America Central e Caribe,Honduras,Acre,Brasil,Aerea,2019,Julho,0
America Central e Caribe,Honduras,Acre,Brasil,Aerea,2019,Agosto,0
America Central e Caribe,Honduras,Acre,Brasil,Aerea,2019,Setembro,0
America Central e Caribe,Honduras,Acre,Brasil,Aerea,2019,Outubro,0
America Central e Caribe,Honduras,Acre,Brasil,Aerea,2019,Novembro,0
America Central e Caribe,Honduras,Acre,Brasil,Aerea,2019,Dezembro,0
America Central e Caribe,Nicaragua,Acre,Brasil,Aerea,2019,Janeiro,0
America Central e Caribe,Nicaragua,Acre,Brasil,Aerea,2019,Fevereiro,0
America Central e Caribe,Nicaragua,Acre,Brasil,Aerea,2019,Marco,0
America Central e Caribe,Nicaragua,Acre,Brasil,Aerea,2019,Abril,0
America Central e Caribe,Nicaragua,Acre,Brasil,Aerea,2019,Maio,0
America Central e Caribe,Nicaragua,Acre,Brasil,Aerea,2019,Junho,0
America Central e Caribe,Nicaragua,Acre,Brasil,Aerea,2019,Julho,0
America Central e Caribe,Nicaragua,Acre,Brasil,Aerea,2019,Agosto,0
America Central e Caribe,Nicaragua,Acre,Brasil,Aerea,2019,Setembro,0
America Central e Caribe,Nicaragua,Acre,Brasil,Aerea,2019,Outubro,0
America Central e Caribe,Nicaragua,Acre,Brasil,Aerea,2019,Novembro,0
America Central e Caribe,Nicaragua,Acre,Brasil,Aerea,2019,Dezembro,0
America Central e Caribe,Outros paises,Acre,Brasil,Aerea,2019,Janeiro,0
America Central e Caribe,Outros paises,Acre,Brasil,Aerea,2019,Fevereiro,0
America Central e Caribe,Outros paises,Acre,Brasil,Aerea,2019,Marco,0
America Central e Caribe,Outros paises,Acre,Brasil,Aerea,2019,Abril,0
America Central e Caribe,Outros paises,Acre,Brasil,Aerea,2019,Maio,0
America Central e Caribe,Outros paises,Acre,Brasil,Aerea,2019,Junho,0
America Central e Caribe,Outros paises,Acre,Brasil,Aerea,2019,Julho,0
America Central e Caribe,Outros paises,Acre,Brasil,Aerea,2019,Agosto,0
America Central e Caribe,Outros paises,Acre,Brasil,Aerea,2019,Setembro,0
America Central e Caribe,Outros paises,Acre,Brasil,Aerea,2019,Outubro,0
America Central e Caribe,Outros paises,Acre,Brasil,Aerea,2019,Novembro,0
America Central e Caribe,Outros paises,Acre,Brasil,Aerea,2019,Dezembro,0
America Central e Caribe,Panama,Acre,Brasil,Aerea,2019,Janeiro,0
America Central e Caribe,Panama,Acre,Brasil,Aerea,2019,Fevereiro,0
America Central e Caribe,Panama,Acre,Brasil,Aerea,2019,Marco,0
America Central e Caribe,Panama,Acre,Brasil,Aerea,2019,Abril,0
America Central e Caribe,Panama,Acre,Brasil,Aerea,2019,Maio,0
America Central e Caribe,Panama,Acre,Brasil,Aerea,2019,Junho,0
America Central e Caribe,Panama,Acre,Brasil,Aerea,2019,Julho,0
America Central e Caribe,Panama,Acre,Brasil,Aerea,2019,Agosto,0
America Central e Caribe,Panama,Acre,Brasil,Aerea,2019,Setembro,0
America Central e Caribe,Panama,Acre,Brasil,Aerea,2019,Outubro,0
America Central e Caribe,Panama,Acre,Brasil,Aerea,2019,Novembro,0
America Central e Caribe,Panama,Acre,Brasil,Aerea,2019,Dezembro,0
America Central e Caribe,Republica Dominicana,Acre,Brasil,Aerea,2019,Janeiro,0
America Central e Caribe,Republica Dominicana,Acre,Brasil,Aerea,2019,Fevereiro,0
America Central e Caribe,Republica Dominicana,Acre,Brasil,Aerea,2019,Marco,0
America Central e Caribe,Republica Dominicana,Acre,Brasil,Aerea,2019,Abril,0
America Central e Caribe,Republica Dominicana,Acre,Brasil,Aerea,2019,Maio,0
America Central e Caribe,Republica Dominicana,Acre,Brasil,Aerea,2019,Junho,0
America Central e Caribe,Republica Dominicana,Acre,Brasil,Aerea,2019,Julho,0
America Central e Caribe,Republica Dominicana,Acre,Brasil,Aerea,2019,Agosto,0
America Central e Caribe,Republica Dominicana,Acre,Brasil,Aerea,2019,Setembro,0
America Central e Caribe,Republica Dominicana,Acre,Brasil,Aerea,2019,Outubro,0
America Central e Caribe,Republica Dominicana,Acre,Brasil,Aerea,2019,Novembro,0
America Central e Caribe,Republica Dominicana,Acre,Brasil,Aerea,2019,Dezembro,0
America Central e Caribe,Trinidad e Tobago,Acre,Brasil,Aerea,2019,Janeiro,0
America Central e Caribe,Trinidad e Tobago,Acre,Brasil,Aerea,2019,Fevereiro,0
America Central e Caribe,Trinidad e Tobago,Acre,Brasil,Aerea,2019,Marco,0
America Central e Caribe,Trinidad e Tobago,Acre,Brasil,Aerea,2019,Abril,0
America Central e Caribe,Trinidad e Tobago,Acre,Brasil,Aerea,2019,Maio,0
America Central e Caribe,Trinidad e Tobago,Acre,Brasil,Aerea,2019,Junho,0
America Central e Caribe,Trinidad e Tobago,Acre,Brasil,Aerea,2019,Julho,0
America Central e Caribe,Trinidad e Tobago,Acre,Brasil,Aerea,2019,Agosto,0
America Central e Caribe,Trinidad e Tobago,Acre,Brasil,Aerea,2019,Setembro,0
America Central e Caribe,Trinidad e Tobago,Acre,Brasil,Aerea,2019,Outubro,0
America Central e Caribe,Trinidad e Tobago,Acre,Brasil,Aerea,2019,Novembro,0
America Central e Caribe,Trinidad e Tobago,Acre,Brasil,Aerea,2019,Dezembro,0
America do Norte,Canada,Acre,Brasil,Aerea,2019,Janeiro,0
America do Norte,Canada,Acre,Brasil,Aerea,2019,Fevereiro,0
America do Norte,Canada,Acre,Brasil,Aerea,2019,Marco,0
America do Norte,Canada,Acre,Brasil,Aerea,2019,Abril,0
America do Norte,Canada,Acre,Brasil,Aerea,2019,Maio,0
America do Norte,Canada,Acre,Brasil,Aerea,2019,Junho,0
America do Norte,Canada,Acre,Brasil,Aerea,2019,Julho,0
America do Norte,Canada,Acre,Brasil,Aerea,2019,Agosto,0
America do Norte,Canada,Acre,Brasil,Aerea,2019,Setembro,0
America do Norte,Canada,Acre,Brasil,Aerea,2019,Outubro,0
America do Norte,Canada,Acre,Brasil,Aerea,2019,Novembro,0
America do Norte,Canada,Acre,Brasil,Aerea,2019,Dezembro,0
America do Norte,Estados Unidos,Acre,Brasil,Aerea,2019,Janeiro,0
America do Norte,Estados Unidos,Acre,Brasil,Aerea,2019,Fevereiro,0
America do Norte,Estados Unidos,Acre,Brasil,Aerea,2019,Marco,0
America do Norte,Estados Unidos,Acre,Brasil,Aerea,2019,Abril,0
America do Norte,Estados Unidos,Acre,Brasil,Aerea,2019,Maio,0
America do Norte,Estados Unidos,Acre,Brasil,Aerea,2019,Junho,0
America do Norte,Estados Unidos,Acre,Brasil,Aerea,2019,Julho,0
America do Norte,Estados Unidos,Acre,Brasil,Aerea,2019,Agosto,0
America do Norte,Estados Unidos,Acre,Brasil,Aerea,2019,Setembro,0
America do Norte,Estados Unidos,Acre,Brasil,Aerea,2019,Outubro,0
America do Norte,Estados Unidos,Acre,Brasil,Aerea,2019,Novembro,0
America do Norte,Estados Unidos,Acre,Brasil,Aerea,2019,Dezembro,0
America do Norte,Mexico,Acre,Brasil,Aerea,2019,Janeiro,0
America do Norte,Mexico,Acre,Brasil,Aerea,2019,Fevereiro,0
America do Norte,Mexico,Acre,Brasil,Aerea,2019,Marco,0
America do Norte,Mexico,Acre,Brasil,Aerea,2019,Abril,0
America do Norte,Mexico,Acre,Brasil,Aerea,2019,Maio,0
America do Norte,Mexico,Acre,Brasil,Aerea,2019,Junho,0
America do Norte,Mexico,Acre,Brasil,Aerea,2019,Julho,0
America do Norte,Mexico,Acre,Brasil,Aerea,2019,Agosto,0
America do Norte,Mexico,Acre,Brasil,Aerea,2019,Setembro,0
America do Norte,Mexico,Acre,Brasil,Aerea,2019,Outubro,0
America do Norte,Mexico,Acre,Brasil,Aerea,2019,Novembro,0
America do Norte,Mexico,Acre,Brasil,Aerea,2019,Dezembro,0
America do Sul,Argentina,Acre,Brasil,Aerea,2019,Janeiro,0
America do Sul,Argentina,Acre,Brasil,Aerea,2019,Fevereiro,0
America do Sul,Argentina,Acre,Brasil,Aerea,2019,Marco,0
America do Sul,Argentina,Acre,Brasil,Aerea,2019,Abril,0
America do Sul,Argentina,Acre,Brasil,Aerea,2019,Maio,0
America do Sul,Argentina,Acre,Brasil,Aerea,2019,Junho,0
America do Sul,Argentina,Acre,Brasil,Aerea,2019,Julho,0
America do Sul,Argentina,Acre,Brasil,Aerea,2019,Agosto,0
America do Sul,Argentina,Acre,Brasil,Aerea,2019,Setembro,0
America do Sul,Argentina,Acre,Brasil,Aerea,2019,Outubro,0
America do Sul,Argentina,Acre,Brasil,Aerea,2019,Novembro,0
America do Sul,Argentina,Acre,Brasil,Aerea,2019,Dezembro,0
America do Sul,Bolivia,Acre,Brasil,Aerea,2019,Janeiro,0
America do Sul,Bolivia,Acre,Brasil,Aerea,2019,Fevereiro,0
America do Sul,Bolivia,Acre,Brasil,Aerea,2019,Marco,0
America do Sul,Bolivia,Acre,Brasil,Aerea,2019,Abril,0
America do Sul,Bolivia,Acre,Brasil,Aerea,2019,Maio,0
America do Sul,Bolivia,Acre,Brasil,Aerea,2019,Junho,0
America do Sul,Bolivia,Acre,Brasil,Aerea,2019,Julho,0
America do Sul,Bolivia,Acre,Brasil,Aerea,2019,Agosto,0
America do Sul,Bolivia,Acre,Brasil,Aerea,2019,Setembro,0
America do Sul,Bolivia,Acre,Brasil,Aerea,2019,Outubro,0
America do Sul,Bolivia,Acre,Brasil,Aerea,2019,Novembro,0
America do Sul,Bolivia,Acre,Brasil,Aerea,2019,Dezembro,0
America do Sul,Chile,Acre,Brasil,Aerea,2019,Janeiro,0
America do Sul,Chile,Acre,Brasil,Aerea,2019,Fevereiro,0
America do Sul,Chile,Acre,Brasil,Aerea,2019,Marco,0
America do Sul,Chile,Acre,Brasil,Aerea,2019,Abril,0
America do Sul,Chile,Acre,Brasil,Aerea,2019,Maio,0
America do Sul,Chile,Acre,Brasil,Aerea,2019,Junho,0
America do Sul,Chile,Acre,Brasil,Aerea,2019,Julho,0
America do Sul,Chile,Acre,Brasil,Aerea,2019,Agosto,0
America do Sul,Chile,Acre,Brasil,Aerea,2019,Setembro,0
America do Sul,Chile,Acre,Brasil,Aerea,2019,Outubro,0
America do Sul,Chile,Acre,Brasil,Aerea,2019,Novembro,0
America do Sul,Chile,Acre,Brasil,Aerea,2019,Dezembro,0
America do Sul,Colombia,Acre,Brasil,Aerea,2019,Janeiro,0
America do Sul,Colombia,Acre,Brasil,Aerea,2019,Fevereiro,0
America do Sul,Colombia,Acre,Brasil,Aerea,2019,Marco,0
America do Sul,Colombia,Acre,Brasil,Aerea,2019,Abril,0
America do Sul,Colombia,Acre,Brasil,Aerea,2019,Maio,0
America do Sul,Colombia,Acre,Brasil,Aerea,2019,Junho,0
America do Sul,Colombia,Acre,Brasil,Aerea,2019,Julho,0
America do Sul,Colombia,Acre,Brasil,Aerea,2019,Agosto,0
America do Sul,Colombia,Acre,Brasil,Aerea,2019,Setembro,0
America do Sul,Colombia,Acre,Brasil,Aerea,2019,Outubro,0
America do Sul,Colombia,Acre,Brasil,Aerea,2019,Novembro,0
America do Sul,Colombia,Acre,Brasil,Aerea,2019,Dezembro,0
America do Sul,Equador,Acre,Brasil,Aerea,2019,Janeiro,0
America do Sul,Equador,Acre,Brasil,Aerea,2019,Fevereiro,0
America do Sul,Equador,Acre,Brasil,Aerea,2019,Marco,0
America do Sul,Equador,Acre,Brasil,Aerea,2019,Abril,0
America do Sul,Equador,Acre,Brasil,Aerea,2019,Maio,0
America do Sul,Equador,Acre,Brasil,Aerea,2019,Junho,0
America do Sul,Equador,Acre,Brasil,Aerea,2019,Julho,0
America do Sul,Equador,Acre,Brasil,Aerea,2019,Agosto,0
America do Sul,Equador,Acre,Brasil,Aerea,2019,Setembro,0
America do Sul,Equador,Acre,Brasil,Aerea,2019,Outubro,0
America do Sul,Equador,Acre,Brasil,Aerea,2019,Novembro,0
America do Sul,Equador,Acre,Brasil,Aerea,2019,Dezembro,0
America do Sul,Guiana,Acre,Brasil,Aerea,2019,Janeiro,0
America do Sul,Guiana,Acre,Brasil,Aerea,2019,Fevereiro,0
America do Sul,Guiana,Acre,Brasil,Aerea,2019,Marco,0
America do Sul,Guiana,Acre,Brasil,Aerea,2019,Abril,0
America do Sul,Guiana,Acre,Brasil,Aerea,2019,Maio,0
America do Sul,Guiana,Acre,Brasil,Aerea,2019,Junho,0
America do Sul,Guiana,Acre,Brasil,Aerea,2019,Julho,0
America do Sul,Guiana,Acre,Brasil,Aerea,2019,Agosto,0
America do Sul,Guiana,Acre,Brasil,Aerea,2019,Setembro,0
America do Sul,Guiana,Acre,Brasil,Aerea,2019,Outubro,0
America do Sul,Guiana,Acre,Brasil,Aerea,2019,Novembro,0
America do Sul,Guiana,Acre,Brasil,Aerea,2019,Dezembro,0
America do Sul,Guiana Francesa,Acre,Brasil,Aerea,2019,Janeiro,0
America do Sul,Guiana Francesa,Acre,Brasil,Aerea,2019,Fevereiro,0
America do Sul,Guiana Francesa,Acre,Brasil,Aerea,2019,Marco,0
America do Sul,Guiana Francesa,Acre,Brasil,Aerea,2019,Abril,0
America do Sul,Guiana Francesa,Acre,Brasil,Aerea,2019,Maio,0
America do Sul,Guiana Francesa,Acre,Brasil,Aerea,2019,Junho,0
America do Sul,Guiana Francesa,Acre,Brasil,Aerea,2019,Julho,0
America do Sul,Guiana Francesa,Acre,Brasil,Aerea,2019,Agosto,0
America do Sul,Guiana Francesa,Acre,Brasil,Aerea,2019,Setembro,0
America do Sul,Guiana Francesa,Acre,Brasil,Aerea,2019,Outubro,0
America do Sul,Guiana Francesa,Acre,Brasil,Aerea,2019,Novembro,0
America do Sul,Guiana Francesa,Acre,Brasil,Aerea,2019,Dezembro,0
America do Sul,Paraguai,Acre,Brasil,Aerea,2019,Janeiro,0
