Continente,Pais,Estado,Pais Migrante,Via,Ano,Mes,Chegadas
Europa,Italia,Ceara,Brasil,Aerea,2015,Abril,576
Europa,Letonia,Ceara,Brasil,Aerea,2015,Abril,0
Europa,Lituania,Ceara,Brasil,Aerea,2015,Abril,0
Europa,Luxemburgo,Ceara,Brasil,Aerea,2015,Abril,0
Europa,Noruega,Ceara,Brasil,Aerea,2015,Abril,39
Europa,Polonia,Ceara,Brasil,Aerea,2015,Abril,2
Europa,Portugal,Ceara,Brasil,Aerea,2015,Abril,597
Europa,Reino Unido,Ceara,Brasil,Aerea,2015,Abril,52
Europa,Republica Tcheca,Ceara,Brasil,Aerea,2015,Abril,3
Europa,Romenia,Ceara,Brasil,Aerea,2015,Abril,2
Europa,Russia,Ceara,Brasil,Aerea,2015,Abril,0
Europa,Servia,Ceara,Brasil,Aerea,2015,Abril,2
Europa,Suecia,Ceara,Brasil,Aerea,2015,Abril,19
Europa,Suica,Ceara,Brasil,Aerea,2015,Abril,175
Europa,Turquia,Ceara,Brasil,Aerea,2015,Abril,0
Europa,Ucrania,Ceara,Brasil,Aerea,2015,Abril,2
Europa,Outros paises,Ceara,Brasil,Aerea,2015,Abril,10
Oceania,Australia,Ceara,Brasil,Aerea,2015,Abril,5
Oceania,Nova ZelIndia,Ceara,Brasil,Aerea,2015,Abril,0
Oceania,Outros paises,Ceara,Brasil,Aerea,2015,Abril,0
Continente nao especificado,Paises nao especificados,Ceara,Brasil,Aerea,2015,Abril,0
Africa,Africa do Sul,Ceara,Brasil,Aerea,2015,Maio,0
Africa,Angola,Ceara,Brasil,Aerea,2015,Maio,0
Africa,Cabo Verde,Ceara,Brasil,Aerea,2015,Maio,159
Africa,Egito,Ceara,Brasil,Aerea,2015,Maio,0
Africa,Gana,Ceara,Brasil,Aerea,2015,Maio,0
Africa,Marrocos,Ceara,Brasil,Aerea,2015,Maio,0
Africa,Mocambique,Ceara,Brasil,Aerea,2015,Maio,0
Africa,Nigeria,Ceara,Brasil,Aerea,2015,Maio,0
Africa,Quenia,Ceara,Brasil,Aerea,2015,Maio,0
Africa,Tunisia,Ceara,Brasil,Aerea,2015,Maio,2
Africa,Outros paises,Ceara,Brasil,Aerea,2015,Maio,21
America Central e Caribe,Costa Rica,Ceara,Brasil,Aerea,2015,Maio,0
America Central e Caribe,Cuba,Ceara,Brasil,Aerea,2015,Maio,3
America Central e Caribe,El Salvador,Ceara,Brasil,Aerea,2015,Maio,0
America Central e Caribe,Guatemala,Ceara,Brasil,Aerea,2015,Maio,0
America Central e Caribe,Haiti,Ceara,Brasil,Aerea,2015,Maio,0
America Central e Caribe,Honduras,Ceara,Brasil,Aerea,2015,Maio,0
America Central e Caribe,Nicaragua,Ceara,Brasil,Aerea,2015,Maio,0
America Central e Caribe,Panama,Ceara,Brasil,Aerea,2015,Maio,0
America Central e Caribe,Republica Dominicana,Ceara,Brasil,Aerea,2015,Maio,0
America Central e Caribe,Trinidad e Tobago,Ceara,Brasil,Aerea,2015,Maio,0
America Central e Caribe,Outros paises,Ceara,Brasil,Aerea,2015,Maio,0
America do Norte,Canada,Ceara,Brasil,Aerea,2015,Maio,3
America do Norte,Estados Unidos,Ceara,Brasil,Aerea,2015,Maio,33
America do Norte,Mexico,Ceara,Brasil,Aerea,2015,Maio,5
America do Sul,Argentina,Ceara,Brasil,Aerea,2015,Maio,444
America do Sul,Bolivia,Ceara,Brasil,Aerea,2015,Maio,0
America do Sul,Chile,Ceara,Brasil,Aerea,2015,Maio,0
America do Sul,Colombia,Ceara,Brasil,Aerea,2015,Maio,38
America do Sul,Equador,Ceara,Brasil,Aerea,2015,Maio,0
America do Sul,Guiana,Ceara,Brasil,Aerea,2015,Maio,0
America do Sul,Guiana Francesa,Ceara,Brasil,Aerea,2015,Maio,0
America do Sul,Paraguai,Ceara,Brasil,Aerea,2015,Maio,2
America do Sul,Peru,Ceara,Brasil,Aerea,2015,Maio,2
America do Sul,Suriname,Ceara,Brasil,Aerea,2015,Maio,0
America do Sul,Uruguai,Ceara,Brasil,Aerea,2015,Maio,2
America do Sul,Venezuela,Ceara,Brasil,Aerea,2015,Maio,0
Asia,Arabia Saudita,Ceara,Brasil,Aerea,2015,Maio,0
Asia,Bangladesh,Ceara,Brasil,Aerea,2015,Maio,0
Asia,China,Ceara,Brasil,Aerea,2015,Maio,2
Asia,Cingapura,Ceara,Brasil,Aerea,2015,Maio,0
Asia,Filipinas,Ceara,Brasil,Aerea,2015,Maio,0
Asia,India,Ceara,Brasil,Aerea,2015,Maio,2
Asia,Indonesia,Ceara,Brasil,Aerea,2015,Maio,0
Asia,Ira,Ceara,Brasil,Aerea,2015,Maio,2
Asia,Israel,Ceara,Brasil,Aerea,2015,Maio,5
Asia,Japao,Ceara,Brasil,Aerea,2015,Maio,2
Asia,Libano,Ceara,Brasil,Aerea,2015,Maio,1
Asia,Malasia,Ceara,Brasil,Aerea,2015,Maio,0
Asia,Paquistao,Ceara,Brasil,Aerea,2015,Maio,0
Asia,Republica da Coreia,Ceara,Brasil,Aerea,2015,Maio,8
Asia,Siria,Ceara,Brasil,Aerea,2015,Maio,0
Asia,Tailandia,Ceara,Brasil,Aerea,2015,Maio,3
Asia,Taiwan,Ceara,Brasil,Aerea,2015,Maio,0
Asia,Outros paises,Ceara,Brasil,Aerea,2015,Maio,0
Europa,Alemanha,Ceara,Brasil,Aerea,2015,Maio,290
Europa,Austria,Ceara,Brasil,Aerea,2015,Maio,16
Europa,Belgica,Ceara,Brasil,Aerea,2015,Maio,31
Europa,Bulgaria,Ceara,Brasil,Aerea,2015,Maio,3
Europa,Croacia,Ceara,Brasil,Aerea,2015,Maio,3
Europa,Dinamarca,Ceara,Brasil,Aerea,2015,Maio,16
Europa,Eslovaquia,Ceara,Brasil,Aerea,2015,Maio,2
Europa,Eslovenia,Ceara,Brasil,Aerea,2015,Maio,2
Europa,Espanha,Ceara,Brasil,Aerea,2015,Maio,117
Europa,Estonia,Ceara,Brasil,Aerea,2015,Maio,2
Europa,FinlIndia,Ceara,Brasil,Aerea,2015,Maio,8
Europa,Franca,Ceara,Brasil,Aerea,2015,Maio,167
Europa,Grecia,Ceara,Brasil,Aerea,2015,Maio,5
Europa,Holanda,Ceara,Brasil,Aerea,2015,Maio,173
Europa,Hungria,Ceara,Brasil,Aerea,2015,Maio,10
Europa,Irlanda,Ceara,Brasil,Aerea,2015,Maio,5
Europa,Italia,Ceara,Brasil,Aerea,2015,Maio,554
Europa,Letonia,Ceara,Brasil,Aerea,2015,Maio,0
Europa,Lituania,Ceara,Brasil,Aerea,2015,Maio,5
Europa,Luxemburgo,Ceara,Brasil,Aerea,2015,Maio,2
Europa,Noruega,Ceara,Brasil,Aerea,2015,Maio,13
Europa,Polonia,Ceara,Brasil,Aerea,2015,Maio,6
Europa,Portugal,Ceara,Brasil,Aerea,2015,Maio,460
Europa,Reino Unido,Ceara,Brasil,Aerea,2015,Maio,79
Europa,Republica Tcheca,Ceara,Brasil,Aerea,2015,Maio,0
Europa,Romenia,Ceara,Brasil,Aerea,2015,Maio,8
Europa,Russia,Ceara,Brasil,Aerea,2015,Maio,20
Europa,Servia,Ceara,Brasil,Aerea,2015,Maio,2
Europa,Suecia,Ceara,Brasil,Aerea,2015,Maio,20
Europa,Suica,Ceara,Brasil,Aerea,2015,Maio,139
Europa,Turquia,Ceara,Brasil,Aerea,2015,Maio,26
Europa,Ucrania,Ceara,Brasil,Aerea,2015,Maio,2
Europa,Outros paises,Ceara,Brasil,Aerea,2015,Maio,1
Oceania,Australia,Ceara,Brasil,Aerea,2015,Maio,8
Oceania,Nova ZelIndia,Ceara,Brasil,Aerea,2015,Maio,2
Oceania,Outros paises,Ceara,Brasil,Aerea,2015,Maio,0
Continente nao especificado,Paises nao especificados,Ceara,Brasil,Aerea,2015,Maio,0
Africa,Africa do Sul,Ceara,Brasil,Aerea,2015,Junho,0
Africa,Angola,Ceara,Brasil,Aerea,2015,Junho,10
Africa,Cabo Verde,Ceara,Brasil,Aerea,2015,Junho,122
Africa,Egito,Ceara,Brasil,Aerea,2015,Junho,0
Africa,Gana,Ceara,Brasil,Aerea,2015,Junho,0
Africa,Marrocos,Ceara,Brasil,Aerea,2015,Junho,0
Africa,Mocambique,Ceara,Brasil,Aerea,2015,Junho,0
Africa,Nigeria,Ceara,Brasil,Aerea,2015,Junho,0
Africa,Quenia,Ceara,Brasil,Aerea,2015,Junho,0
Africa,Tunisia,Ceara,Brasil,Aerea,2015,Junho,3
Africa,Outros paises,Ceara,Brasil,Aerea,2015,Junho,19
America Central e Caribe,Costa Rica,Ceara,Brasil,Aerea,2015,Junho,3
America Central e Caribe,Cuba,Ceara,Brasil,Aerea,2015,Junho,10
America Central e Caribe,El Salvador,Ceara,Brasil,Aerea,2015,Junho,0
America Central e Caribe,Guatemala,Ceara,Brasil,Aerea,2015,Junho,2
America Central e Caribe,Haiti,Ceara,Brasil,Aerea,2015,Junho,0
America Central e Caribe,Honduras,Ceara,Brasil,Aerea,2015,Junho,2
America Central e Caribe,Nicaragua,Ceara,Brasil,Aerea,2015,Junho,0
America Central e Caribe,Panama,Ceara,Brasil,Aerea,2015,Junho,0
America Central e Caribe,Republica Dominicana,Ceara,Brasil,Aerea,2015,Junho,0
America Central e Caribe,Trinidad e Tobago,Ceara,Brasil,Aerea,2015,Junho,0
America Central e Caribe,Outros paises,Ceara,Brasil,Aerea,2015,Junho,0
America do Norte,Canada,Ceara,Brasil,Aerea,2015,Junho,3
America do Norte,Estados Unidos,Ceara,Brasil,Aerea,2015,Junho,88
America do Norte,Mexico,Ceara,Brasil,Aerea,2015,Junho,16
America do Sul,Argentina,Ceara,Brasil,Aerea,2015,Junho,424
America do Sul,Bolivia,Ceara,Brasil,Aerea,2015,Junho,2
America do Sul,Chile,Ceara,Brasil,Aerea,2015,Junho,0
America do Sul,Colombia,Ceara,Brasil,Aerea,2015,Junho,35
America do Sul,Equador,Ceara,Brasil,Aerea,2015,Junho,3
America do Sul,Guiana,Ceara,Brasil,Aerea,2015,Junho,0
America do Sul,Guiana Francesa,Ceara,Brasil,Aerea,2015,Junho,0
America do Sul,Paraguai,Ceara,Brasil,Aerea,2015,Junho,2
America do Sul,Peru,Ceara,Brasil,Aerea,2015,Junho,0
America do Sul,Suriname,Ceara,Brasil,Aerea,2015,Junho,0
America do Sul,Uruguai,Ceara,Brasil,Aerea,2015,Junho,8
America do Sul,Venezuela,Ceara,Brasil,Aerea,2015,Junho,0
Asia,Arabia Saudita,Ceara,Brasil,Aerea,2015,Junho,0
Asia,Bangladesh,Ceara,Brasil,Aerea,2015,Junho,0
Asia,China,Ceara,Brasil,Aerea,2015,Junho,10
Asia,Cingapura,Ceara,Brasil,Aerea,2015,Junho,0
Asia,Filipinas,Ceara,Brasil,Aerea,2015,Junho,3
Asia,India,Ceara,Brasil,Aerea,2015,Junho,5
Asia,Indonesia,Ceara,Brasil,Aerea,2015,Junho,0
Asia,Ira,Ceara,Brasil,Aerea,2015,Junho,2
Asia,Israel,Ceara,Brasil,Aerea,2015,Junho,2
Asia,Japao,Ceara,Brasil,Aerea,2015,Junho,0
Asia,Libano,Ceara,Brasil,Aerea,2015,Junho,0
Asia,Malasia,Ceara,Brasil,Aerea,2015,Junho,2
Asia,Paquistao,Ceara,Brasil,Aerea,2015,Junho,0
Asia,Republica da Coreia,Ceara,Brasil,Aerea,2015,Junho,3
Asia,Siria,Ceara,Brasil,Aerea,2015,Junho,0
Asia,Tailandia,Ceara,Brasil,Aerea,2015,Junho,3
Asia,Taiwan,Ceara,Brasil,Aerea,2015,Junho,0
Asia,Outros paises,Ceara,Brasil,Aerea,2015,Junho,3
Europa,Alemanha,Ceara,Brasil,Aerea,2015,Junho,244
Europa,Austria,Ceara,Brasil,Aerea,2015,Junho,41
Europa,Belgica,Ceara,Brasil,Aerea,2015,Junho,122
Europa,Bulgaria,Ceara,Brasil,Aerea,2015,Junho,2
Europa,Croacia,Ceara,Brasil,Aerea,2015,Junho,0
Europa,Dinamarca,Ceara,Brasil,Aerea,2015,Junho,44
Europa,Eslovaquia,Ceara,Brasil,Aerea,2015,Junho,2
Europa,Eslovenia,Ceara,Brasil,Aerea,2015,Junho,13
Europa,Espanha,Ceara,Brasil,Aerea,2015,Junho,285
Europa,Estonia,Ceara,Brasil,Aerea,2015,Junho,3
Europa,FinlIndia,Ceara,Brasil,Aerea,2015,Junho,13
Europa,Franca,Ceara,Brasil,Aerea,2015,Junho,457
Europa,Grecia,Ceara,Brasil,Aerea,2015,Junho,3
Europa,Holanda,Ceara,Brasil,Aerea,2015,Junho,168
Europa,Hungria,Ceara,Brasil,Aerea,2015,Junho,13
Europa,Irlanda,Ceara,Brasil,Aerea,2015,Junho,22
Europa,Italia,Ceara,Brasil,Aerea,2015,Junho,1165
Europa,Letonia,Ceara,Brasil,Aerea,2015,Junho,0
Europa,Lituania,Ceara,Brasil,Aerea,2015,Junho,10
Europa,Luxemburgo,Ceara,Brasil,Aerea,2015,Junho,0
Europa,Noruega,Ceara,Brasil,Aerea,2015,Junho,153
Europa,Polonia,Ceara,Brasil,Aerea,2015,Junho,41
Europa,Portugal,Ceara,Brasil,Aerea,2015,Junho,746
Europa,Reino Unido,Ceara,Brasil,Aerea,2015,Junho,93
Europa,Republica Tcheca,Ceara,Brasil,Aerea,2015,Junho,13
Europa,Romenia,Ceara,Brasil,Aerea,2015,Junho,10
Europa,Russia,Ceara,Brasil,Aerea,2015,Junho,6
Europa,Servia,Ceara,Brasil,Aerea,2015,Junho,3
Europa,Suecia,Ceara,Brasil,Aerea,2015,Junho,20
Europa,Suica,Ceara,Brasil,Aerea,2015,Junho,261
Europa,Turquia,Ceara,Brasil,Aerea,2015,Junho,2
Europa,Ucrania,Ceara,Brasil,Aerea,2015,Junho,10
Europa,Outros paises,Ceara,Brasil,Aerea,2015,Junho,8
Oceania,Australia,Ceara,Brasil,Aerea,2015,Junho,5
Oceania,Nova ZelIndia,Ceara,Brasil,Aerea,2015,Junho,2
Oceania,Outros paises,Ceara,Brasil,Aerea,2015,Junho,0
Continente nao especificado,Paises nao especificados,Ceara,Brasil,Aerea,2015,Junho,0
Africa,Africa do Sul,Ceara,Brasil,Aerea,2015,Julho,2
Africa,Angola,Ceara,Brasil,Aerea,2015,Julho,0
Africa,Cabo Verde,Ceara,Brasil,Aerea,2015,Julho,151
Africa,Egito,Ceara,Brasil,Aerea,2015,Julho,3
Africa,Gana,Ceara,Brasil,Aerea,2015,Julho,0
Africa,Marrocos,Ceara,Brasil,Aerea,2015,Julho,0
Africa,Mocambique,Ceara,Brasil,Aerea,2015,Julho,0
Africa,Nigeria,Ceara,Brasil,Aerea,2015,Julho,2
Africa,Quenia,Ceara,Brasil,Aerea,2015,Julho,0
Africa,Tunisia,Ceara,Brasil,Aerea,2015,Julho,0
Africa,Outros paises,Ceara,Brasil,Aerea,2015,Julho,28
America Central e Caribe,Costa Rica,Ceara,Brasil,Aerea,2015,Julho,0
America Central e Caribe,Cuba,Ceara,Brasil,Aerea,2015,Julho,2
America Central e Caribe,El Salvador,Ceara,Brasil,Aerea,2015,Julho,0
America Central e Caribe,Guatemala,Ceara,Brasil,Aerea,2015,Julho,2
America Central e Caribe,Haiti,Ceara,Brasil,Aerea,2015,Julho,0
America Central e Caribe,Honduras,Ceara,Brasil,Aerea,2015,Julho,1
America Central e Caribe,Nicaragua,Ceara,Brasil,Aerea,2015,Julho,0
America Central e Caribe,Panama,Ceara,Brasil,Aerea,2015,Julho,2
America Central e Caribe,Republica Dominicana,Ceara,Brasil,Aerea,2015,Julho,2
America Central e Caribe,Trinidad e Tobago,Ceara,Brasil,Aerea,2015,Julho,0
America Central e Caribe,Outros paises,Ceara,Brasil,Aerea,2015,Julho,0
America do Norte,Canada,Ceara,Brasil,Aerea,2015,Julho,5
America do Norte,Estados Unidos,Ceara,Brasil,Aerea,2015,Julho,94
America do Norte,Mexico,Ceara,Brasil,Aerea,2015,Julho,2
America do Sul,Argentina,Ceara,Brasil,Aerea,2015,Julho,598
America do Sul,Bolivia,Ceara,Brasil,Aerea,2015,Julho,0
America do Sul,Chile,Ceara,Brasil,Aerea,2015,Julho,5
America do Sul,Colombia,Ceara,Brasil,Aerea,2015,Julho,61
America do Sul,Equador,Ceara,Brasil,Aerea,2015,Julho,2
America do Sul,Guiana,Ceara,Brasil,Aerea,2015,Julho,0
America do Sul,Guiana Francesa,Ceara,Brasil,Aerea,2015,Julho,0
America do Sul,Paraguai,Ceara,Brasil,Aerea,2015,Julho,5
America do Sul,Peru,Ceara,Brasil,Aerea,2015,Julho,6
America do Sul,Suriname,Ceara,Brasil,Aerea,2015,Julho,0
America do Sul,Uruguai,Ceara,Brasil,Aerea,2015,Julho,2
America do Sul,Venezuela,Ceara,Brasil,Aerea,2015,Julho,5
Asia,Arabia Saudita,Ceara,Brasil,Aerea,2015,Julho,0
Asia,Bangladesh,Ceara,Brasil,Aerea,2015,Julho,0
Asia,China,Ceara,Brasil,Aerea,2015,Julho,0
Asia,Cingapura,Ceara,Brasil,Aerea,2015,Julho,0
Asia,Filipinas,Ceara,Brasil,Aerea,2015,Julho,0
Asia,India,Ceara,Brasil,Aerea,2015,Julho,2
Asia,Indonesia,Ceara,Brasil,Aerea,2015,Julho,0
Asia,Ira,Ceara,Brasil,Aerea,2015,Julho,0
Asia,Israel,Ceara,Brasil,Aerea,2015,Julho,2
Asia,Japao,Ceara,Brasil,Aerea,2015,Julho,8
Asia,Libano,Ceara,Brasil,Aerea,2015,Julho,2
Asia,Malasia,Ceara,Brasil,Aerea,2015,Julho,0
Asia,Paquistao,Ceara,Brasil,Aerea,2015,Julho,0
Asia,Republica da Coreia,Ceara,Brasil,Aerea,2015,Julho,10
Asia,Siria,Ceara,Brasil,Aerea,2015,Julho,0
Asia,Tailandia,Ceara,Brasil,Aerea,2015,Julho,0
Asia,Taiwan,Ceara,Brasil,Aerea,2015,Julho,0
Asia,Outros paises,Ceara,Brasil,Aerea,2015,Julho,0
Europa,Alemanha,Ceara,Brasil,Aerea,2015,Julho,680
Europa,Austria,Ceara,Brasil,Aerea,2015,Julho,89
Europa,Belgica,Ceara,Brasil,Aerea,2015,Julho,226
Europa,Bulgaria,Ceara,Brasil,Aerea,2015,Julho,2
Europa,Croacia,Ceara,Brasil,Aerea,2015,Julho,43
Europa,Dinamarca,Ceara,Brasil,Aerea,2015,Julho,56
Europa,Eslovaquia,Ceara,Brasil,Aerea,2015,Julho,8
Europa,Eslovenia,Ceara,Brasil,Aerea,2015,Julho,12
Europa,Espanha,Ceara,Brasil,Aerea,2015,Julho,241
Europa,Estonia,Ceara,Brasil,Aerea,2015,Julho,0
Europa,FinlIndia,Ceara,Brasil,Aerea,2015,Julho,13
Europa,Franca,Ceara,Brasil,Aerea,2015,Julho,1226
Europa,Grecia,Ceara,Brasil,Aerea,2015,Julho,10
Europa,Holanda,Ceara,Brasil,Aerea,2015,Julho,408
Europa,Hungria,Ceara,Brasil,Aerea,2015,Julho,6
Europa,Irlanda,Ceara,Brasil,Aerea,2015,Julho,5
Europa,Italia,Ceara,Brasil,Aerea,2015,Julho,1265
Europa,Letonia,Ceara,Brasil,Aerea,2015,Julho,0
Europa,Lituania,Ceara,Brasil,Aerea,2015,Julho,0
Europa,Luxemburgo,Ceara,Brasil,Aerea,2015,Julho,13
Europa,Noruega,Ceara,Brasil,Aerea,2015,Julho,206
Europa,Polonia,Ceara,Brasil,Aerea,2015,Julho,33
Europa,Portugal,Ceara,Brasil,Aerea,2015,Julho,696
Europa,Reino Unido,Ceara,Brasil,Aerea,2015,Julho,140
Europa,Republica Tcheca,Ceara,Brasil,Aerea,2015,Julho,14
Europa,Romenia,Ceara,Brasil,Aerea,2015,Julho,10
Europa,Russia,Ceara,Brasil,Aerea,2015,Julho,6
Europa,Servia,Ceara,Brasil,Aerea,2015,Julho,0
Europa,Suecia,Ceara,Brasil,Aerea,2015,Julho,22
Europa,Suica,Ceara,Brasil,Aerea,2015,Julho,711
Europa,Turquia,Ceara,Brasil,Aerea,2015,Julho,7
Europa,Ucrania,Ceara,Brasil,Aerea,2015,Julho,0
Europa,Outros paises,Ceara,Brasil,Aerea,2015,Julho,10
Oceania,Australia,Ceara,Brasil,Aerea,2015,Julho,3
Oceania,Nova ZelIndia,Ceara,Brasil,Aerea,2015,Julho,3
Oceania,Outros paises,Ceara,Brasil,Aerea,2015,Julho,0
Continente nao especificado,Paises nao especificados,Ceara,Brasil,Aerea,2015,Julho,0
Africa,Africa do Sul,Ceara,Brasil,Aerea,2015,Agosto,0
Africa,Angola,Ceara,Brasil,Aerea,2015,Agosto,0
Africa,Cabo Verde,Ceara,Brasil,Aerea,2015,Agosto,148
Africa,Egito,Ceara,Brasil,Aerea,2015,Agosto,0
Africa,Gana,Ceara,Brasil,Aerea,2015,Agosto,0
Africa,Marrocos,Ceara,Brasil,Aerea,2015,Agosto,0
Africa,Mocambique,Ceara,Brasil,Aerea,2015,Agosto,0
Africa,Nigeria,Ceara,Brasil,Aerea,2015,Agosto,0
Africa,Quenia,Ceara,Brasil,Aerea,2015,Agosto,0
Africa,Tunisia,Ceara,Brasil,Aerea,2015,Agosto,0
Africa,Outros paises,Ceara,Brasil,Aerea,2015,Agosto,14
America Central e Caribe,Costa Rica,Ceara,Brasil,Aerea,2015,Agosto,2
America Central e Caribe,Cuba,Ceara,Brasil,Aerea,2015,Agosto,0
America Central e Caribe,El Salvador,Ceara,Brasil,Aerea,2015,Agosto,0
America Central e Caribe,Guatemala,Ceara,Brasil,Aerea,2015,Agosto,0
America Central e Caribe,Haiti,Ceara,Brasil,Aerea,2015,Agosto,0
America Central e Caribe,Honduras,Ceara,Brasil,Aerea,2015,Agosto,0
America Central e Caribe,Nicaragua,Ceara,Brasil,Aerea,2015,Agosto,0
America Central e Caribe,Panama,Ceara,Brasil,Aerea,2015,Agosto,3
America Central e Caribe,Republica Dominicana,Ceara,Brasil,Aerea,2015,Agosto,0
America Central e Caribe,Trinidad e Tobago,Ceara,Brasil,Aerea,2015,Agosto,0
America Central e Caribe,Outros paises,Ceara,Brasil,Aerea,2015,Agosto,0
America do Norte,Canada,Ceara,Brasil,Aerea,2015,Agosto,5
America do Norte,Estados Unidos,Ceara,Brasil,Aerea,2015,Agosto,68
America do Norte,Mexico,Ceara,Brasil,Aerea,2015,Agosto,11
America do Sul,Argentina,Ceara,Brasil,Aerea,2015,Agosto,573
America do Sul,Bolivia,Ceara,Brasil,Aerea,2015,Agosto,3
America do Sul,Chile,Ceara,Brasil,Aerea,2015,Agosto,3
America do Sul,Colombia,Ceara,Brasil,Aerea,2015,Agosto,60
America do Sul,Equador,Ceara,Brasil,Aerea,2015,Agosto,2
America do Sul,Guiana,Ceara,Brasil,Aerea,2015,Agosto,0
America do Sul,Guiana Francesa,Ceara,Brasil,Aerea,2015,Agosto,0
America do Sul,Paraguai,Ceara,Brasil,Aerea,2015,Agosto,3
America do Sul,Peru,Ceara,Brasil,Aerea,2015,Agosto,0
America do Sul,Suriname,Ceara,Brasil,Aerea,2015,Agosto,0
America do Sul,Uruguai,Ceara,Brasil,Aerea,2015,Agosto,2
America do Sul,Venezuela,Ceara,Brasil,Aerea,2015,Agosto,5
Asia,Arabia Saudita,Ceara,Brasil,Aerea,2015,Agosto,0
Asia,Bangladesh,Ceara,Brasil,Aerea,2015,Agosto,0
Asia,China,Ceara,Brasil,Aerea,2015,Agosto,0
Asia,Cingapura,Ceara,Brasil,Aerea,2015,Agosto,2
Asia,Filipinas,Ceara,Brasil,Aerea,2015,Agosto,0
Asia,India,Ceara,Brasil,Aerea,2015,Agosto,3
Asia,Indonesia,Ceara,Brasil,Aerea,2015,Agosto,0
Asia,Ira,Ceara,Brasil,Aerea,2015,Agosto,0
Asia,Israel,Ceara,Brasil,Aerea,2015,Agosto,13
Asia,Japao,Ceara,Brasil,Aerea,2015,Agosto,2
Asia,Libano,Ceara,Brasil,Aerea,2015,Agosto,0
Asia,Malasia,Ceara,Brasil,Aerea,2015,Agosto,0
Asia,Paquistao,Ceara,Brasil,Aerea,2015,Agosto,0
Asia,Republica da Coreia,Ceara,Brasil,Aerea,2015,Agosto,2
Asia,Siria,Ceara,Brasil,Aerea,2015,Agosto,0
Asia,Tailandia,Ceara,Brasil,Aerea,2015,Agosto,0
Asia,Taiwan,Ceara,Brasil,Aerea,2015,Agosto,0
Asia,Outros paises,Ceara,Brasil,Aerea,2015,Agosto,0
Europa,Alemanha,Ceara,Brasil,Aerea,2015,Agosto,564
Europa,Austria,Ceara,Brasil,Aerea,2015,Agosto,109
Europa,Belgica,Ceara,Brasil,Aerea,2015,Agosto,80
Europa,Bulgaria,Ceara,Brasil,Aerea,2015,Agosto,2
Europa,Croacia,Ceara,Brasil,Aerea,2015,Agosto,3
Europa,Dinamarca,Ceara,Brasil,Aerea,2015,Agosto,23
Europa,Eslovaquia,Ceara,Brasil,Aerea,2015,Agosto,3
Europa,Eslovenia,Ceara,Brasil,Aerea,2015,Agosto,8
Europa,Espanha,Ceara,Brasil,Aerea,2015,Agosto,444
Europa,Estonia,Ceara,Brasil,Aerea,2015,Agosto,0
Europa,FinlIndia,Ceara,Brasil,Aerea,2015,Agosto,13
Europa,Franca,Ceara,Brasil,Aerea,2015,Agosto,864
Europa,Grecia,Ceara,Brasil,Aerea,2015,Agosto,3
Europa,Holanda,Ceara,Brasil,Aerea,2015,Agosto,249
Europa,Hungria,Ceara,Brasil,Aerea,2015,Agosto,2
Europa,Irlanda,Ceara,Brasil,Aerea,2015,Agosto,10
Europa,Italia,Ceara,Brasil,Aerea,2015,Agosto,2073
Europa,Letonia,Ceara,Brasil,Aerea,2015,Agosto,0
Europa,Lituania,Ceara,Brasil,Aerea,2015,Agosto,0
Europa,Luxemburgo,Ceara,Brasil,Aerea,2015,Agosto,7
Europa,Noruega,Ceara,Brasil,Aerea,2015,Agosto,35
Europa,Polonia,Ceara,Brasil,Aerea,2015,Agosto,35
Europa,Portugal,Ceara,Brasil,Aerea,2015,Agosto,722
Europa,Reino Unido,Ceara,Brasil,Aerea,2015,Agosto,122
Europa,Republica Tcheca,Ceara,Brasil,Aerea,2015,Agosto,19
Europa,Romenia,Ceara,Brasil,Aerea,2015,Agosto,31
Europa,Russia,Ceara,Brasil,Aerea,2015,Agosto,6
Europa,Servia,Ceara,Brasil,Aerea,2015,Agosto,3
Europa,Suecia,Ceara,Brasil,Aerea,2015,Agosto,20
Europa,Suica,Ceara,Brasil,Aerea,2015,Agosto,198
Europa,Turquia,Ceara,Brasil,Aerea,2015,Agosto,10
Europa,Ucrania,Ceara,Brasil,Aerea,2015,Agosto,3
Europa,Outros paises,Ceara,Brasil,Aerea,2015,Agosto,4
Oceania,Australia,Ceara,Brasil,Aerea,2015,Agosto,5
Oceania,Nova ZelIndia,Ceara,Brasil,Aerea,2015,Agosto,2
Oceania,Outros paises,Ceara,Brasil,Aerea,2015,Agosto,0
Continente nao especificado,Paises nao especificados,Ceara,Brasil,Aerea,2015,Agosto,0
Africa,Africa do Sul,Ceara,Brasil,Aerea,2015,Setembro,2
Africa,Angola,Ceara,Brasil,Aerea,2015,Setembro,2
Africa,Cabo Verde,Ceara,Brasil,Aerea,2015,Setembro,115
Africa,Egito,Ceara,Brasil,Aerea,2015,Setembro,0
Africa,Gana,Ceara,Brasil,Aerea,2015,Setembro,2
Africa,Marrocos,Ceara,Brasil,Aerea,2015,Setembro,2
Africa,Mocambique,Ceara,Brasil,Aerea,2015,Setembro,0
Africa,Nigeria,Ceara,Brasil,Aerea,2015,Setembro,0
Africa,Quenia,Ceara,Brasil,Aerea,2015,Setembro,0
Africa,Tunisia,Ceara,Brasil,Aerea,2015,Setembro,0
