Continente,Pais,Estado,Pais Migrante,Via,Ano,Mes,Chegadas
América do Sul,Chile,Acre,Brasil,Fluvial,2018,Março,0
América do Sul,Chile,Acre,Brasil,Fluvial,2018,Abril,0
América do Sul,Chile,Acre,Brasil,Fluvial,2018,Maio,0
América do Sul,Chile,Acre,Brasil,Fluvial,2018,Junho,0
América do Sul,Chile,Acre,Brasil,Fluvial,2018,Julho,0
América do Sul,Chile,Acre,Brasil,Fluvial,2018,Agosto,0
América do Sul,Chile,Acre,Brasil,Fluvial,2018,Setembro,0
América do Sul,Chile,Acre,Brasil,Fluvial,2018,Outubro,0
América do Sul,Chile,Acre,Brasil,Fluvial,2018,Novembro,0
América do Sul,Chile,Acre,Brasil,Fluvial,2018,Dezembro,0
Ásia,China,Acre,Brasil,Fluvial,2018,Janeiro,0
Ásia,China,Acre,Brasil,Fluvial,2018,Fevereiro,0
Ásia,China,Acre,Brasil,Fluvial,2018,Março,0
Ásia,China,Acre,Brasil,Fluvial,2018,Abril,0
Ásia,China,Acre,Brasil,Fluvial,2018,Maio,0
Ásia,China,Acre,Brasil,Fluvial,2018,Junho,0
Ásia,China,Acre,Brasil,Fluvial,2018,Julho,0
Ásia,China,Acre,Brasil,Fluvial,2018,Agosto,0
Ásia,China,Acre,Brasil,Fluvial,2018,Setembro,0
Ásia,China,Acre,Brasil,Fluvial,2018,Outubro,0
Ásia,China,Acre,Brasil,Fluvial,2018,Novembro,0
Ásia,China,Acre,Brasil,Fluvial,2018,Dezembro,0
Ásia,Cingapura,Acre,Brasil,Fluvial,2018,Janeiro,0
Ásia,Cingapura,Acre,Brasil,Fluvial,2018,Fevereiro,0
Ásia,Cingapura,Acre,Brasil,Fluvial,2018,Março,0
Ásia,Cingapura,Acre,Brasil,Fluvial,2018,Abril,0
Ásia,Cingapura,Acre,Brasil,Fluvial,2018,Maio,0
Ásia,Cingapura,Acre,Brasil,Fluvial,2018,Junho,0
Ásia,Cingapura,Acre,Brasil,Fluvial,2018,Julho,0
Ásia,Cingapura,Acre,Brasil,Fluvial,2018,Agosto,0
Ásia,Cingapura,Acre,Brasil,Fluvial,2018,Setembro,0
Ásia,Cingapura,Acre,Brasil,Fluvial,2018,Outubro,0
Ásia,Cingapura,Acre,Brasil,Fluvial,2018,Novembro,0
Ásia,Cingapura,Acre,Brasil,Fluvial,2018,Dezembro,0
América do Sul,Colômbia,Acre,Brasil,Fluvial,2018,Janeiro,0
América do Sul,Colômbia,Acre,Brasil,Fluvial,2018,Fevereiro,0
América do Sul,Colômbia,Acre,Brasil,Fluvial,2018,Março,0
América do Sul,Colômbia,Acre,Brasil,Fluvial,2018,Abril,0
América do Sul,Colômbia,Acre,Brasil,Fluvial,2018,Maio,0
América do Sul,Colômbia,Acre,Brasil,Fluvial,2018,Junho,0
América do Sul,Colômbia,Acre,Brasil,Fluvial,2018,Julho,0
América do Sul,Colômbia,Acre,Brasil,Fluvial,2018,Agosto,0
América do Sul,Colômbia,Acre,Brasil,Fluvial,2018,Setembro,0
América do Sul,Colômbia,Acre,Brasil,Fluvial,2018,Outubro,0
América do Sul,Colômbia,Acre,Brasil,Fluvial,2018,Novembro,0
América do Sul,Colômbia,Acre,Brasil,Fluvial,2018,Dezembro,0
América Central e Caribe,Costa Rica,Acre,Brasil,Fluvial,2018,Janeiro,0
América Central e Caribe,Costa Rica,Acre,Brasil,Fluvial,2018,Fevereiro,0
América Central e Caribe,Costa Rica,Acre,Brasil,Fluvial,2018,Março,0
América Central e Caribe,Costa Rica,Acre,Brasil,Fluvial,2018,Abril,0
América Central e Caribe,Costa Rica,Acre,Brasil,Fluvial,2018,Maio,0
América Central e Caribe,Costa Rica,Acre,Brasil,Fluvial,2018,Junho,0
América Central e Caribe,Costa Rica,Acre,Brasil,Fluvial,2018,Julho,0
América Central e Caribe,Costa Rica,Acre,Brasil,Fluvial,2018,Agosto,0
América Central e Caribe,Costa Rica,Acre,Brasil,Fluvial,2018,Setembro,0
América Central e Caribe,Costa Rica,Acre,Brasil,Fluvial,2018,Outubro,0
América Central e Caribe,Costa Rica,Acre,Brasil,Fluvial,2018,Novembro,0
América Central e Caribe,Costa Rica,Acre,Brasil,Fluvial,2018,Dezembro,0
Europa,Croácia,Acre,Brasil,Fluvial,2018,Janeiro,0
Europa,Croácia,Acre,Brasil,Fluvial,2018,Fevereiro,0
Europa,Croácia,Acre,Brasil,Fluvial,2018,Março,0
Europa,Croácia,Acre,Brasil,Fluvial,2018,Abril,0
Europa,Croácia,Acre,Brasil,Fluvial,2018,Maio,0
Europa,Croácia,Acre,Brasil,Fluvial,2018,Junho,0
Europa,Croácia,Acre,Brasil,Fluvial,2018,Julho,0
Europa,Croácia,Acre,Brasil,Fluvial,2018,Agosto,0
Europa,Croácia,Acre,Brasil,Fluvial,2018,Setembro,0
Europa,Croácia,Acre,Brasil,Fluvial,2018,Outubro,0
Europa,Croácia,Acre,Brasil,Fluvial,2018,Novembro,0
Europa,Croácia,Acre,Brasil,Fluvial,2018,Dezembro,0
América Central e Caribe,Cuba,Acre,Brasil,Fluvial,2018,Janeiro,0
América Central e Caribe,Cuba,Acre,Brasil,Fluvial,2018,Fevereiro,0
América Central e Caribe,Cuba,Acre,Brasil,Fluvial,2018,Março,0
América Central e Caribe,Cuba,Acre,Brasil,Fluvial,2018,Abril,0
América Central e Caribe,Cuba,Acre,Brasil,Fluvial,2018,Maio,0
América Central e Caribe,Cuba,Acre,Brasil,Fluvial,2018,Junho,0
América Central e Caribe,Cuba,Acre,Brasil,Fluvial,2018,Julho,0
América Central e Caribe,Cuba,Acre,Brasil,Fluvial,2018,Agosto,0
América Central e Caribe,Cuba,Acre,Brasil,Fluvial,2018,Setembro,0
América Central e Caribe,Cuba,Acre,Brasil,Fluvial,2018,Outubro,0
América Central e Caribe,Cuba,Acre,Brasil,Fluvial,2018,Novembro,0
América Central e Caribe,Cuba,Acre,Brasil,Fluvial,2018,Dezembro,0
Europa,Dinamarca,Acre,Brasil,Fluvial,2018,Janeiro,0
Europa,Dinamarca,Acre,Brasil,Fluvial,2018,Fevereiro,0
Europa,Dinamarca,Acre,Brasil,Fluvial,2018,Março,0
Europa,Dinamarca,Acre,Brasil,Fluvial,2018,Abril,0
Europa,Dinamarca,Acre,Brasil,Fluvial,2018,Maio,0
Europa,Dinamarca,Acre,Brasil,Fluvial,2018,Junho,0
Europa,Dinamarca,Acre,Brasil,Fluvial,2018,Julho,0
Europa,Dinamarca,Acre,Brasil,Fluvial,2018,Agosto,0
Europa,Dinamarca,Acre,Brasil,Fluvial,2018,Setembro,0
Europa,Dinamarca,Acre,Brasil,Fluvial,2018,Outubro,0
Europa,Dinamarca,Acre,Brasil,Fluvial,2018,Novembro,0
Europa,Dinamarca,Acre,Brasil,Fluvial,2018,Dezembro,0
África,Egito,Acre,Brasil,Fluvial,2018,Janeiro,0
África,Egito,Acre,Brasil,Fluvial,2018,Fevereiro,0
África,Egito,Acre,Brasil,Fluvial,2018,Março,0
África,Egito,Acre,Brasil,Fluvial,2018,Abril,0
África,Egito,Acre,Brasil,Fluvial,2018,Maio,0
África,Egito,Acre,Brasil,Fluvial,2018,Junho,0
África,Egito,Acre,Brasil,Fluvial,2018,Julho,0
África,Egito,Acre,Brasil,Fluvial,2018,Agosto,0
África,Egito,Acre,Brasil,Fluvial,2018,Setembro,0
África,Egito,Acre,Brasil,Fluvial,2018,Outubro,0
África,Egito,Acre,Brasil,Fluvial,2018,Novembro,0
África,Egito,Acre,Brasil,Fluvial,2018,Dezembro,0
América Central e Caribe,El Salvador,Acre,Brasil,Fluvial,2018,Janeiro,0
América Central e Caribe,El Salvador,Acre,Brasil,Fluvial,2018,Fevereiro,0
América Central e Caribe,El Salvador,Acre,Brasil,Fluvial,2018,Março,0
América Central e Caribe,El Salvador,Acre,Brasil,Fluvial,2018,Abril,0
América Central e Caribe,El Salvador,Acre,Brasil,Fluvial,2018,Maio,0
América Central e Caribe,El Salvador,Acre,Brasil,Fluvial,2018,Junho,0
América Central e Caribe,El Salvador,Acre,Brasil,Fluvial,2018,Julho,0
América Central e Caribe,El Salvador,Acre,Brasil,Fluvial,2018,Agosto,0
América Central e Caribe,El Salvador,Acre,Brasil,Fluvial,2018,Setembro,0
América Central e Caribe,El Salvador,Acre,Brasil,Fluvial,2018,Outubro,0
América Central e Caribe,El Salvador,Acre,Brasil,Fluvial,2018,Novembro,0
América Central e Caribe,El Salvador,Acre,Brasil,Fluvial,2018,Dezembro,0
América do Sul,Equador,Acre,Brasil,Fluvial,2018,Janeiro,0
América do Sul,Equador,Acre,Brasil,Fluvial,2018,Fevereiro,0
América do Sul,Equador,Acre,Brasil,Fluvial,2018,Março,0
América do Sul,Equador,Acre,Brasil,Fluvial,2018,Abril,0
América do Sul,Equador,Acre,Brasil,Fluvial,2018,Maio,0
América do Sul,Equador,Acre,Brasil,Fluvial,2018,Junho,0
América do Sul,Equador,Acre,Brasil,Fluvial,2018,Julho,0
América do Sul,Equador,Acre,Brasil,Fluvial,2018,Agosto,0
América do Sul,Equador,Acre,Brasil,Fluvial,2018,Setembro,0
América do Sul,Equador,Acre,Brasil,Fluvial,2018,Outubro,0
América do Sul,Equador,Acre,Brasil,Fluvial,2018,Novembro,0
América do Sul,Equador,Acre,Brasil,Fluvial,2018,Dezembro,0
Europa,Eslováquia,Acre,Brasil,Fluvial,2018,Janeiro,0
Europa,Eslováquia,Acre,Brasil,Fluvial,2018,Fevereiro,0
Europa,Eslováquia,Acre,Brasil,Fluvial,2018,Março,0
Europa,Eslováquia,Acre,Brasil,Fluvial,2018,Abril,0
Europa,Eslováquia,Acre,Brasil,Fluvial,2018,Maio,0
Europa,Eslováquia,Acre,Brasil,Fluvial,2018,Junho,0
Europa,Eslováquia,Acre,Brasil,Fluvial,2018,Julho,0
Europa,Eslováquia,Acre,Brasil,Fluvial,2018,Agosto,0
Europa,Eslováquia,Acre,Brasil,Fluvial,2018,Setembro,0
Europa,Eslováquia,Acre,Brasil,Fluvial,2018,Outubro,0
Europa,Eslováquia,Acre,Brasil,Fluvial,2018,Novembro,0
Europa,Eslováquia,Acre,Brasil,Fluvial,2018,Dezembro,0
Europa,Eslovênia,Acre,Brasil,Fluvial,2018,Janeiro,0
Europa,Eslovênia,Acre,Brasil,Fluvial,2018,Fevereiro,0
Europa,Eslovênia,Acre,Brasil,Fluvial,2018,Março,0
Europa,Eslovênia,Acre,Brasil,Fluvial,2018,Abril,0
Europa,Eslovênia,Acre,Brasil,Fluvial,2018,Maio,0
Europa,Eslovênia,Acre,Brasil,Fluvial,2018,Junho,0
Europa,Eslovênia,Acre,Brasil,Fluvial,2018,Julho,0
Europa,Eslovênia,Acre,Brasil,Fluvial,2018,Agosto,0
Europa,Eslovênia,Acre,Brasil,Fluvial,2018,Setembro,0
Europa,Eslovênia,Acre,Brasil,Fluvial,2018,Outubro,0
Europa,Eslovênia,Acre,Brasil,Fluvial,2018,Novembro,0
Europa,Eslovênia,Acre,Brasil,Fluvial,2018,Dezembro,0
Europa,Espanha,Acre,Brasil,Fluvial,2018,Janeiro,0
Europa,Espanha,Acre,Brasil,Fluvial,2018,Fevereiro,0
Europa,Espanha,Acre,Brasil,Fluvial,2018,Março,0
Europa,Espanha,Acre,Brasil,Fluvial,2018,Abril,0
Europa,Espanha,Acre,Brasil,Fluvial,2018,Maio,0
Europa,Espanha,Acre,Brasil,Fluvial,2018,Junho,0
Europa,Espanha,Acre,Brasil,Fluvial,2018,Julho,0
Europa,Espanha,Acre,Brasil,Fluvial,2018,Agosto,0
Europa,Espanha,Acre,Brasil,Fluvial,2018,Setembro,0
Europa,Espanha,Acre,Brasil,Fluvial,2018,Outubro,0
Europa,Espanha,Acre,Brasil,Fluvial,2018,Novembro,0
Europa,Espanha,Acre,Brasil,Fluvial,2018,Dezembro,0
América do Norte,Estados Unidos,Acre,Brasil,Fluvial,2018,Janeiro,0
América do Norte,Estados Unidos,Acre,Brasil,Fluvial,2018,Fevereiro,0
América do Norte,Estados Unidos,Acre,Brasil,Fluvial,2018,Março,0
América do Norte,Estados Unidos,Acre,Brasil,Fluvial,2018,Abril,0
América do Norte,Estados Unidos,Acre,Brasil,Fluvial,2018,Maio,0
América do Norte,Estados Unidos,Acre,Brasil,Fluvial,2018,Junho,0
América do Norte,Estados Unidos,Acre,Brasil,Fluvial,2018,Julho,0
América do Norte,Estados Unidos,Acre,Brasil,Fluvial,2018,Agosto,0
América do Norte,Estados Unidos,Acre,Brasil,Fluvial,2018,Setembro,0
América do Norte,Estados Unidos,Acre,Brasil,Fluvial,2018,Outubro,0
América do Norte,Estados Unidos,Acre,Brasil,Fluvial,2018,Novembro,0
América do Norte,Estados Unidos,Acre,Brasil,Fluvial,2018,Dezembro,0
Europa,Estônia,Acre,Brasil,Fluvial,2018,Janeiro,0
Europa,Estônia,Acre,Brasil,Fluvial,2018,Fevereiro,0
Europa,Estônia,Acre,Brasil,Fluvial,2018,Março,0
Europa,Estônia,Acre,Brasil,Fluvial,2018,Abril,0
Europa,Estônia,Acre,Brasil,Fluvial,2018,Maio,0
Europa,Estônia,Acre,Brasil,Fluvial,2018,Junho,0
Europa,Estônia,Acre,Brasil,Fluvial,2018,Julho,0
Europa,Estônia,Acre,Brasil,Fluvial,2018,Agosto,0
Europa,Estônia,Acre,Brasil,Fluvial,2018,Setembro,0
Europa,Estônia,Acre,Brasil,Fluvial,2018,Outubro,0
Europa,Estônia,Acre,Brasil,Fluvial,2018,Novembro,0
Europa,Estônia,Acre,Brasil,Fluvial,2018,Dezembro,0
Ásia,Filipinas,Acre,Brasil,Fluvial,2018,Janeiro,0
Ásia,Filipinas,Acre,Brasil,Fluvial,2018,Fevereiro,0
Ásia,Filipinas,Acre,Brasil,Fluvial,2018,Março,0
Ásia,Filipinas,Acre,Brasil,Fluvial,2018,Abril,0
Ásia,Filipinas,Acre,Brasil,Fluvial,2018,Maio,0
Ásia,Filipinas,Acre,Brasil,Fluvial,2018,Junho,0
Ásia,Filipinas,Acre,Brasil,Fluvial,2018,Julho,0
Ásia,Filipinas,Acre,Brasil,Fluvial,2018,Agosto,0
Ásia,Filipinas,Acre,Brasil,Fluvial,2018,Setembro,0
Ásia,Filipinas,Acre,Brasil,Fluvial,2018,Outubro,0
Ásia,Filipinas,Acre,Brasil,Fluvial,2018,Novembro,0
Ásia,Filipinas,Acre,Brasil,Fluvial,2018,Dezembro,0
Europa,Finlândia,Acre,Brasil,Fluvial,2018,Janeiro,0
Europa,Finlândia,Acre,Brasil,Fluvial,2018,Fevereiro,0
Europa,Finlândia,Acre,Brasil,Fluvial,2018,Março,0
Europa,Finlândia,Acre,Brasil,Fluvial,2018,Abril,0
Europa,Finlândia,Acre,Brasil,Fluvial,2018,Maio,0
Europa,Finlândia,Acre,Brasil,Fluvial,2018,Junho,0
Europa,Finlândia,Acre,Brasil,Fluvial,2018,Julho,0
Europa,Finlândia,Acre,Brasil,Fluvial,2018,Agosto,0
Europa,Finlândia,Acre,Brasil,Fluvial,2018,Setembro,0
Europa,Finlândia,Acre,Brasil,Fluvial,2018,Outubro,0
Europa,Finlândia,Acre,Brasil,Fluvial,2018,Novembro,0
Europa,Finlândia,Acre,Brasil,Fluvial,2018,Dezembro,0
Europa,França,Acre,Brasil,Fluvial,2018,Janeiro,0
Europa,França,Acre,Brasil,Fluvial,2018,Fevereiro,0
Europa,França,Acre,Brasil,Fluvial,2018,Março,0
Europa,França,Acre,Brasil,Fluvial,2018,Abril,0
Europa,França,Acre,Brasil,Fluvial,2018,Maio,0
Europa,França,Acre,Brasil,Fluvial,2018,Junho,0
Europa,França,Acre,Brasil,Fluvial,2018,Julho,0
Europa,França,Acre,Brasil,Fluvial,2018,Agosto,0
Europa,França,Acre,Brasil,Fluvial,2018,Setembro,0
Europa,França,Acre,Brasil,Fluvial,2018,Outubro,0
Europa,França,Acre,Brasil,Fluvial,2018,Novembro,0
Europa,França,Acre,Brasil,Fluvial,2018,Dezembro,0
África,Gana,Acre,Brasil,Fluvial,2018,Janeiro,0
África,Gana,Acre,Brasil,Fluvial,2018,Fevereiro,0
África,Gana,Acre,Brasil,Fluvial,2018,Março,0
África,Gana,Acre,Brasil,Fluvial,2018,Abril,0
África,Gana,Acre,Brasil,Fluvial,2018,Maio,0
África,Gana,Acre,Brasil,Fluvial,2018,Junho,0
África,Gana,Acre,Brasil,Fluvial,2018,Julho,0
África,Gana,Acre,Brasil,Fluvial,2018,Agosto,0
África,Gana,Acre,Brasil,Fluvial,2018,Setembro,0
África,Gana,Acre,Brasil,Fluvial,2018,Outubro,0
África,Gana,Acre,Brasil,Fluvial,2018,Novembro,0
